file,commit,date,line
back\config.yaml,b347b6b9d90a43e252507430967eda93bff6ae71,2025-09-21,epci_url: https://www.collectivites-locales.gouv.fr/files/Accueil/DESL/2025/epcicom2025-2.xlsx
back\config.yaml,b347b6b9d90a43e252507430967eda93bff6ae71,2025-09-21,url: ./back/data/cpv_labels/cpv_2008.xls # https://www.economie.gouv.fr/files/files/directions_services/daj/marches_publics/oeap/recensement/cpv_2008_fr.xls
back\config.yaml,b347b6b9d90a43e252507430967eda93bff6ae71,2025-09-21,"url: ""https://schema.data.gouv.fr/schemas/scdl/subventions/2.1.0/schema.json"""
back\config.yaml,b347b6b9d90a43e252507430967eda93bff6ae71,2025-09-21,"schema: ""https://schema.data.gouv.fr/schemas/139bercy/format-commande-publique/1.5.0/marches.json"""
back\config.yaml,b347b6b9d90a43e252507430967eda93bff6ae71,2025-09-21,url: https://object.files.data.gouv.fr/data-pipeline-open/siren/stock/StockUniteLegale_utf8.parquet
back\config.yaml,b347b6b9d90a43e252507430967eda93bff6ae71,2025-09-21,"- ""https://www.insee.fr/fr/statistiques/fichier/2120875/naf2008_liste_n1.xls"""
back\config.yaml,b347b6b9d90a43e252507430967eda93bff6ae71,2025-09-21,"- ""https://www.insee.fr/fr/statistiques/fichier/2120875/naf2008_liste_n2.xls"""
back\config.yaml,b347b6b9d90a43e252507430967eda93bff6ae71,2025-09-21,"- ""https://www.insee.fr/fr/statistiques/fichier/2120875/naf2008_liste_n3.xls"""
back\config.yaml,b347b6b9d90a43e252507430967eda93bff6ae71,2025-09-21,"- ""https://www.insee.fr/fr/statistiques/fichier/2120875/naf2008_liste_n4.xls"""
back\config.yaml,b347b6b9d90a43e252507430967eda93bff6ae71,2025-09-21,"- ""https://www.insee.fr/fr/statistiques/fichier/2120875/naf2008_liste_n5.xls"""
back\config.yaml,b347b6b9d90a43e252507430967eda93bff6ae71,2025-09-21,xls_urls_cat_ju: https://www.insee.fr/fr/statistiques/fichier/2028129/cj_septembre_2022.xls
back\config.yaml,b347b6b9d90a43e252507430967eda93bff6ae71,2025-09-21,url: https://www.data.gouv.fr/fr/datasets/r/247995fb-3b98-48fd-95a4-2607c8a1de74
back\config.yaml,3928ca776791a3865540f179434e61e82d048e1e,2025-08-27,epci_url: https://www.collectivites-locales.gouv.fr/files/Accueil/DESL/2025/epcicom2025-2.xlsx
back\config.yaml,3928ca776791a3865540f179434e61e82d048e1e,2025-08-27,url: ./back/data/cpv_labels/cpv_2008.xls # https://www.economie.gouv.fr/files/files/directions_services/daj/marches_publics/oeap/recensement/cpv_2008_fr.xls
back\config.yaml,3928ca776791a3865540f179434e61e82d048e1e,2025-08-27,"url: ""https://schema.data.gouv.fr/schemas/scdl/subventions/2.1.0/schema.json"""
back\config.yaml,3928ca776791a3865540f179434e61e82d048e1e,2025-08-27,"schema: ""https://schema.data.gouv.fr/schemas/139bercy/format-commande-publique/1.5.0/marches.json"""
back\config.yaml,3928ca776791a3865540f179434e61e82d048e1e,2025-08-27,url: https://object.files.data.gouv.fr/data-pipeline-open/siren/stock/StockUniteLegale_utf8.parquet
back\config.yaml,3928ca776791a3865540f179434e61e82d048e1e,2025-08-27,"- ""https://www.insee.fr/fr/statistiques/fichier/2120875/naf2008_liste_n1.xls"""
back\config.yaml,3928ca776791a3865540f179434e61e82d048e1e,2025-08-27,"- ""https://www.insee.fr/fr/statistiques/fichier/2120875/naf2008_liste_n2.xls"""
back\config.yaml,3928ca776791a3865540f179434e61e82d048e1e,2025-08-27,"- ""https://www.insee.fr/fr/statistiques/fichier/2120875/naf2008_liste_n3.xls"""
back\config.yaml,3928ca776791a3865540f179434e61e82d048e1e,2025-08-27,"- ""https://www.insee.fr/fr/statistiques/fichier/2120875/naf2008_liste_n4.xls"""
back\config.yaml,3928ca776791a3865540f179434e61e82d048e1e,2025-08-27,"- ""https://www.insee.fr/fr/statistiques/fichier/2120875/naf2008_liste_n5.xls"""
back\config.yaml,3928ca776791a3865540f179434e61e82d048e1e,2025-08-27,xls_urls_cat_ju: https://www.insee.fr/fr/statistiques/fichier/2028129/cj_septembre_2022.xls
back\config.yaml,3928ca776791a3865540f179434e61e82d048e1e,2025-08-27,url: https://www.data.gouv.fr/fr/datasets/r/247995fb-3b98-48fd-95a4-2607c8a1de74
back\config.yaml,2e9c0bc1a96ae9db313aadb2646e6962ac1d50e2,2025-07-10,epci_url: https://www.collectivites-locales.gouv.fr/files/Accueil/DESL/2025/epcicom2025-2.xlsx
back\config.yaml,2e9c0bc1a96ae9db313aadb2646e6962ac1d50e2,2025-07-10,url: ./back/data/cpv_labels/cpv_2008.xls # https://www.economie.gouv.fr/files/files/directions_services/daj/marches_publics/oeap/recensement/cpv_2008_fr.xls
back\config.yaml,2e9c0bc1a96ae9db313aadb2646e6962ac1d50e2,2025-07-10,"url: ""https://schema.data.gouv.fr/schemas/scdl/subventions/2.1.0/schema.json"""
back\config.yaml,2e9c0bc1a96ae9db313aadb2646e6962ac1d50e2,2025-07-10,"schema: ""https://schema.data.gouv.fr/schemas/139bercy/format-commande-publique/1.5.0/marches.json"""
back\config.yaml,2e9c0bc1a96ae9db313aadb2646e6962ac1d50e2,2025-07-10,url: https://object.files.data.gouv.fr/data-pipeline-open/siren/stock/StockUniteLegale_utf8.parquet
back\config.yaml,2e9c0bc1a96ae9db313aadb2646e6962ac1d50e2,2025-07-10,"- ""https://www.insee.fr/fr/statistiques/fichier/2120875/naf2008_liste_n1.xls"""
back\config.yaml,2e9c0bc1a96ae9db313aadb2646e6962ac1d50e2,2025-07-10,"- ""https://www.insee.fr/fr/statistiques/fichier/2120875/naf2008_liste_n2.xls"""
back\config.yaml,2e9c0bc1a96ae9db313aadb2646e6962ac1d50e2,2025-07-10,"- ""https://www.insee.fr/fr/statistiques/fichier/2120875/naf2008_liste_n3.xls"""
back\config.yaml,2e9c0bc1a96ae9db313aadb2646e6962ac1d50e2,2025-07-10,"- ""https://www.insee.fr/fr/statistiques/fichier/2120875/naf2008_liste_n4.xls"""
back\config.yaml,2e9c0bc1a96ae9db313aadb2646e6962ac1d50e2,2025-07-10,"- ""https://www.insee.fr/fr/statistiques/fichier/2120875/naf2008_liste_n5.xls"""
back\config.yaml,2e9c0bc1a96ae9db313aadb2646e6962ac1d50e2,2025-07-10,xls_urls_cat_ju: https://www.insee.fr/fr/statistiques/fichier/2028129/cj_septembre_2022.xls
back\config.yaml,2e9c0bc1a96ae9db313aadb2646e6962ac1d50e2,2025-07-10,url: https://www.data.gouv.fr/fr/datasets/r/247995fb-3b98-48fd-95a4-2607c8a1de74
back\config.yaml,ed75edf72cd14d0917ebb9bb6e7f00b7457e0ac1,2025-06-30,epci_url: https://www.collectivites-locales.gouv.fr/files/Accueil/DESL/2025/epcicom2025-2.xlsx
back\config.yaml,ed75edf72cd14d0917ebb9bb6e7f00b7457e0ac1,2025-06-30,url: ./back/data/cpv_labels/cpv_2008.xls # https://www.economie.gouv.fr/files/files/directions_services/daj/marches_publics/oeap/recensement/cpv_2008_fr.xls
back\config.yaml,ed75edf72cd14d0917ebb9bb6e7f00b7457e0ac1,2025-06-30,"url: ""https://schema.data.gouv.fr/schemas/scdl/subventions/2.1.0/schema.json"""
back\config.yaml,ed75edf72cd14d0917ebb9bb6e7f00b7457e0ac1,2025-06-30,"schema: ""https://schema.data.gouv.fr/schemas/139bercy/format-commande-publique/1.5.0/marches.json"""
back\config.yaml,ed75edf72cd14d0917ebb9bb6e7f00b7457e0ac1,2025-06-30,url: https://files.data.gouv.fr/insee-sirene/StockUniteLegale_utf8.zip
back\config.yaml,ed75edf72cd14d0917ebb9bb6e7f00b7457e0ac1,2025-06-30,"- ""https://www.insee.fr/fr/statistiques/fichier/2120875/naf2008_liste_n1.xls"""
back\config.yaml,ed75edf72cd14d0917ebb9bb6e7f00b7457e0ac1,2025-06-30,"- ""https://www.insee.fr/fr/statistiques/fichier/2120875/naf2008_liste_n2.xls"""
back\config.yaml,ed75edf72cd14d0917ebb9bb6e7f00b7457e0ac1,2025-06-30,"- ""https://www.insee.fr/fr/statistiques/fichier/2120875/naf2008_liste_n3.xls"""
back\config.yaml,ed75edf72cd14d0917ebb9bb6e7f00b7457e0ac1,2025-06-30,"- ""https://www.insee.fr/fr/statistiques/fichier/2120875/naf2008_liste_n4.xls"""
back\config.yaml,ed75edf72cd14d0917ebb9bb6e7f00b7457e0ac1,2025-06-30,"- ""https://www.insee.fr/fr/statistiques/fichier/2120875/naf2008_liste_n5.xls"""
back\config.yaml,ed75edf72cd14d0917ebb9bb6e7f00b7457e0ac1,2025-06-30,xls_urls_cat_ju: https://www.insee.fr/fr/statistiques/fichier/2028129/cj_septembre_2022.xls
back\config.yaml,ed75edf72cd14d0917ebb9bb6e7f00b7457e0ac1,2025-06-30,url: https://www.data.gouv.fr/fr/datasets/r/247995fb-3b98-48fd-95a4-2607c8a1de74
back\config.yaml,f861d81c63b07c9326ae7ef2207a06ead5ee269a,2025-06-11,epci_url: https://www.collectivites-locales.gouv.fr/files/Accueil/DESL/2025/epcicom2025-2.xlsx
back\config.yaml,f861d81c63b07c9326ae7ef2207a06ead5ee269a,2025-06-11,geolocator_api_url: https://api-adresse.data.gouv.fr/search/csv/
back\config.yaml,f861d81c63b07c9326ae7ef2207a06ead5ee269a,2025-06-11,url: ./back/data/cpv_labels/cpv_2008.xls # https://www.economie.gouv.fr/files/files/directions_services/daj/marches_publics/oeap/recensement/cpv_2008_fr.xls
back\config.yaml,f861d81c63b07c9326ae7ef2207a06ead5ee269a,2025-06-11,"url: ""https://schema.data.gouv.fr/schemas/scdl/subventions/2.1.0/schema.json"""
back\config.yaml,f861d81c63b07c9326ae7ef2207a06ead5ee269a,2025-06-11,"schema: ""https://schema.data.gouv.fr/schemas/139bercy/format-commande-publique/1.5.0/marches.json"""
back\config.yaml,f861d81c63b07c9326ae7ef2207a06ead5ee269a,2025-06-11,url: https://files.data.gouv.fr/insee-sirene/StockUniteLegale_utf8.zip
back\config.yaml,f861d81c63b07c9326ae7ef2207a06ead5ee269a,2025-06-11,"- ""https://www.insee.fr/fr/statistiques/fichier/2120875/naf2008_liste_n1.xls"""
back\config.yaml,f861d81c63b07c9326ae7ef2207a06ead5ee269a,2025-06-11,"- ""https://www.insee.fr/fr/statistiques/fichier/2120875/naf2008_liste_n2.xls"""
back\config.yaml,f861d81c63b07c9326ae7ef2207a06ead5ee269a,2025-06-11,"- ""https://www.insee.fr/fr/statistiques/fichier/2120875/naf2008_liste_n3.xls"""
back\config.yaml,f861d81c63b07c9326ae7ef2207a06ead5ee269a,2025-06-11,"- ""https://www.insee.fr/fr/statistiques/fichier/2120875/naf2008_liste_n4.xls"""
back\config.yaml,f861d81c63b07c9326ae7ef2207a06ead5ee269a,2025-06-11,"- ""https://www.insee.fr/fr/statistiques/fichier/2120875/naf2008_liste_n5.xls"""
back\config.yaml,f861d81c63b07c9326ae7ef2207a06ead5ee269a,2025-06-11,xls_urls_cat_ju: https://www.insee.fr/fr/statistiques/fichier/2028129/cj_septembre_2022.xls
back\config.yaml,f861d81c63b07c9326ae7ef2207a06ead5ee269a,2025-06-11,url: https://www.data.gouv.fr/fr/datasets/r/247995fb-3b98-48fd-95a4-2607c8a1de74
back\config.yaml,5890557b4956b2ee3b08f6338c3346b6b2fed923,2025-04-21,epci_url: https://www.collectivites-locales.gouv.fr/files/Accueil/DESL/2025/epcicom2025-2.xlsx
back\config.yaml,5890557b4956b2ee3b08f6338c3346b6b2fed923,2025-04-21,geolocator_api_url: https://api-adresse.data.gouv.fr/search/csv/
back\config.yaml,5890557b4956b2ee3b08f6338c3346b6b2fed923,2025-04-21,url: ./back/data/cpv_labels/cpv_2008.xls # https://www.economie.gouv.fr/files/files/directions_services/daj/marches_publics/oeap/recensement/cpv_2008_fr.xls
back\config.yaml,5890557b4956b2ee3b08f6338c3346b6b2fed923,2025-04-21,"url: ""https://schema.data.gouv.fr/schemas/scdl/subventions/2.1.0/schema.json"""
back\config.yaml,5890557b4956b2ee3b08f6338c3346b6b2fed923,2025-04-21,"schema: ""https://schema.data.gouv.fr/schemas/139bercy/format-commande-publique/1.5.0/marches.json"""
back\config.yaml,5890557b4956b2ee3b08f6338c3346b6b2fed923,2025-04-21,url: https://files.data.gouv.fr/insee-sirene/StockUniteLegale_utf8.zip
back\config.yaml,5890557b4956b2ee3b08f6338c3346b6b2fed923,2025-04-21,"- ""https://www.insee.fr/fr/statistiques/fichier/2120875/naf2008_liste_n1.xls"""
back\config.yaml,5890557b4956b2ee3b08f6338c3346b6b2fed923,2025-04-21,"- ""https://www.insee.fr/fr/statistiques/fichier/2120875/naf2008_liste_n2.xls"""
back\config.yaml,5890557b4956b2ee3b08f6338c3346b6b2fed923,2025-04-21,"- ""https://www.insee.fr/fr/statistiques/fichier/2120875/naf2008_liste_n3.xls"""
back\config.yaml,5890557b4956b2ee3b08f6338c3346b6b2fed923,2025-04-21,"- ""https://www.insee.fr/fr/statistiques/fichier/2120875/naf2008_liste_n4.xls"""
back\config.yaml,5890557b4956b2ee3b08f6338c3346b6b2fed923,2025-04-21,"- ""https://www.insee.fr/fr/statistiques/fichier/2120875/naf2008_liste_n5.xls"""
back\config.yaml,5890557b4956b2ee3b08f6338c3346b6b2fed923,2025-04-21,xls_urls_cat_ju: https://www.insee.fr/fr/statistiques/fichier/2028129/cj_septembre_2022.xls
back\config.yaml,5890557b4956b2ee3b08f6338c3346b6b2fed923,2025-04-21,url: https://www.data.gouv.fr/fr/datasets/r/247995fb-3b98-48fd-95a4-2607c8a1de74
back\config.yaml,2b554325cbccbe2b6e800e27c5463e8331ebf91a,2025-04-15,epci_url: https://www.collectivites-locales.gouv.fr/files/Accueil/DESL/2025/epcicom2025-2.xlsx
back\config.yaml,2b554325cbccbe2b6e800e27c5463e8331ebf91a,2025-04-15,geolocator_api_url: https://api-adresse.data.gouv.fr/search/csv/
back\config.yaml,2b554325cbccbe2b6e800e27c5463e8331ebf91a,2025-04-15,url: ./back/data/cpv_labels/cpv_2008.xls # https://www.economie.gouv.fr/files/files/directions_services/daj/marches_publics/oeap/recensement/cpv_2008_fr.xls
back\config.yaml,2b554325cbccbe2b6e800e27c5463e8331ebf91a,2025-04-15,"url: ""https://schema.data.gouv.fr/schemas/scdl/subventions/2.1.0/schema.json"""
back\config.yaml,2b554325cbccbe2b6e800e27c5463e8331ebf91a,2025-04-15,"schema: ""https://schema.data.gouv.fr/schemas/139bercy/format-commande-publique/1.5.0/marches.json"""
back\config.yaml,2b554325cbccbe2b6e800e27c5463e8331ebf91a,2025-04-15,url: https://files.data.gouv.fr/insee-sirene/StockUniteLegale_utf8.zip
back\config.yaml,2b554325cbccbe2b6e800e27c5463e8331ebf91a,2025-04-15,"- ""https://www.insee.fr/fr/statistiques/fichier/2120875/naf2008_liste_n1.xls"""
back\config.yaml,2b554325cbccbe2b6e800e27c5463e8331ebf91a,2025-04-15,"- ""https://www.insee.fr/fr/statistiques/fichier/2120875/naf2008_liste_n2.xls"""
back\config.yaml,2b554325cbccbe2b6e800e27c5463e8331ebf91a,2025-04-15,"- ""https://www.insee.fr/fr/statistiques/fichier/2120875/naf2008_liste_n3.xls"""
back\config.yaml,2b554325cbccbe2b6e800e27c5463e8331ebf91a,2025-04-15,"- ""https://www.insee.fr/fr/statistiques/fichier/2120875/naf2008_liste_n4.xls"""
back\config.yaml,2b554325cbccbe2b6e800e27c5463e8331ebf91a,2025-04-15,"- ""https://www.insee.fr/fr/statistiques/fichier/2120875/naf2008_liste_n5.xls"""
back\config.yaml,2b554325cbccbe2b6e800e27c5463e8331ebf91a,2025-04-15,xls_urls_cat_ju: https://www.insee.fr/fr/statistiques/fichier/2028129/cj_septembre_2022.xls
back\config.yaml,2b554325cbccbe2b6e800e27c5463e8331ebf91a,2025-04-15,url: https://www.data.gouv.fr/fr/datasets/r/247995fb-3b98-48fd-95a4-2607c8a1de74
back\config.yaml,edb6ee25e4b40331b9a68f534bd588336c3a6efc,2025-04-13,epci_url: https://www.collectivites-locales.gouv.fr/files/Accueil/DESL/2025/epcicom2025-2.xlsx
back\config.yaml,edb6ee25e4b40331b9a68f534bd588336c3a6efc,2025-04-13,geolocator_api_url: https://api-adresse.data.gouv.fr/search/csv/
back\config.yaml,edb6ee25e4b40331b9a68f534bd588336c3a6efc,2025-04-13,url: ./back/data/cpv_labels/cpv_2008.xls # https://www.economie.gouv.fr/files/files/directions_services/daj/marches_publics/oeap/recensement/cpv_2008_fr.xls
back\config.yaml,edb6ee25e4b40331b9a68f534bd588336c3a6efc,2025-04-13,"url: ""https://schema.data.gouv.fr/schemas/scdl/subventions/2.1.0/schema.json"""
back\config.yaml,edb6ee25e4b40331b9a68f534bd588336c3a6efc,2025-04-13,"schema: ""https://schema.data.gouv.fr/schemas/139bercy/format-commande-publique/1.5.0/marches.json"""
back\config.yaml,edb6ee25e4b40331b9a68f534bd588336c3a6efc,2025-04-13,url: https://files.data.gouv.fr/insee-sirene/StockUniteLegale_utf8.zip
back\config.yaml,edb6ee25e4b40331b9a68f534bd588336c3a6efc,2025-04-13,"- ""https://www.insee.fr/fr/statistiques/fichier/2120875/naf2008_liste_n1.xls"""
back\config.yaml,edb6ee25e4b40331b9a68f534bd588336c3a6efc,2025-04-13,"- ""https://www.insee.fr/fr/statistiques/fichier/2120875/naf2008_liste_n2.xls"""
back\config.yaml,edb6ee25e4b40331b9a68f534bd588336c3a6efc,2025-04-13,"- ""https://www.insee.fr/fr/statistiques/fichier/2120875/naf2008_liste_n3.xls"""
back\config.yaml,edb6ee25e4b40331b9a68f534bd588336c3a6efc,2025-04-13,"- ""https://www.insee.fr/fr/statistiques/fichier/2120875/naf2008_liste_n4.xls"""
back\config.yaml,edb6ee25e4b40331b9a68f534bd588336c3a6efc,2025-04-13,"- ""https://www.insee.fr/fr/statistiques/fichier/2120875/naf2008_liste_n5.xls"""
back\config.yaml,edb6ee25e4b40331b9a68f534bd588336c3a6efc,2025-04-13,xls_urls_cat_ju: https://www.insee.fr/fr/statistiques/fichier/2028129/cj_septembre_2022.xls
back\config.yaml,edb6ee25e4b40331b9a68f534bd588336c3a6efc,2025-04-13,url: https://www.data.gouv.fr/fr/datasets/r/247995fb-3b98-48fd-95a4-2607c8a1de74
back\config.yaml,cc04a376ac8a508e355676f2a61bcc1232c47a59,2025-04-13,epci_url: https://www.collectivites-locales.gouv.fr/files/Accueil/DESL/2025/epcicom2025-2.xlsx
back\config.yaml,cc04a376ac8a508e355676f2a61bcc1232c47a59,2025-04-13,geolocator_api_url: https://api-adresse.data.gouv.fr/search/csv/
back\config.yaml,cc04a376ac8a508e355676f2a61bcc1232c47a59,2025-04-13,url: ./back/data/cpv_labels/cpv_2008.xls # https://www.economie.gouv.fr/files/files/directions_services/daj/marches_publics/oeap/recensement/cpv_2008_fr.xls
back\config.yaml,cc04a376ac8a508e355676f2a61bcc1232c47a59,2025-04-13,"url: ""https://schema.data.gouv.fr/schemas/scdl/subventions/2.1.0/schema.json"""
back\config.yaml,cc04a376ac8a508e355676f2a61bcc1232c47a59,2025-04-13,"schema: ""https://schema.data.gouv.fr/schemas/139bercy/format-commande-publique/1.5.0/marches.json"""
back\config.yaml,cc04a376ac8a508e355676f2a61bcc1232c47a59,2025-04-13,url: https://files.data.gouv.fr/insee-sirene/StockUniteLegale_utf8.zip
back\config.yaml,cc04a376ac8a508e355676f2a61bcc1232c47a59,2025-04-13,"- ""https://www.insee.fr/fr/statistiques/fichier/2120875/naf2008_liste_n1.xls"""
back\config.yaml,cc04a376ac8a508e355676f2a61bcc1232c47a59,2025-04-13,"- ""https://www.insee.fr/fr/statistiques/fichier/2120875/naf2008_liste_n2.xls"""
back\config.yaml,cc04a376ac8a508e355676f2a61bcc1232c47a59,2025-04-13,"- ""https://www.insee.fr/fr/statistiques/fichier/2120875/naf2008_liste_n3.xls"""
back\config.yaml,cc04a376ac8a508e355676f2a61bcc1232c47a59,2025-04-13,"- ""https://www.insee.fr/fr/statistiques/fichier/2120875/naf2008_liste_n4.xls"""
back\config.yaml,cc04a376ac8a508e355676f2a61bcc1232c47a59,2025-04-13,"- ""https://www.insee.fr/fr/statistiques/fichier/2120875/naf2008_liste_n5.xls"""
back\config.yaml,cc04a376ac8a508e355676f2a61bcc1232c47a59,2025-04-13,xls_urls_cat_ju: https://www.insee.fr/fr/statistiques/fichier/2028129/cj_septembre_2022.xls
back\config.yaml,cc04a376ac8a508e355676f2a61bcc1232c47a59,2025-04-13,url: https://www.data.gouv.fr/fr/datasets/r/247995fb-3b98-48fd-95a4-2607c8a1de74
back\config.yaml,3437e976fc952ec0e9ac6055afa3069e5883248a,2025-04-12,epci_url: https://www.collectivites-locales.gouv.fr/files/Accueil/DESL/2025/epcicom2025-2.xlsx
back\config.yaml,3437e976fc952ec0e9ac6055afa3069e5883248a,2025-04-12,geolocator_api_url: https://api-adresse.data.gouv.fr/search/csv/
back\config.yaml,3437e976fc952ec0e9ac6055afa3069e5883248a,2025-04-12,url: .back/data/cpv_labels/cpv_2008.xls # https://www.economie.gouv.fr/files/files/directions_services/daj/marches_publics/oeap/recensement/cpv_2008_fr.xls
back\config.yaml,3437e976fc952ec0e9ac6055afa3069e5883248a,2025-04-12,"url: ""https://schema.data.gouv.fr/schemas/scdl/subventions/2.1.0/schema.json"""
back\config.yaml,3437e976fc952ec0e9ac6055afa3069e5883248a,2025-04-12,"schema: ""https://schema.data.gouv.fr/schemas/139bercy/format-commande-publique/1.5.0/marches.json"""
back\config.yaml,3437e976fc952ec0e9ac6055afa3069e5883248a,2025-04-12,url: https://files.data.gouv.fr/insee-sirene/StockUniteLegale_utf8.zip
back\config.yaml,3437e976fc952ec0e9ac6055afa3069e5883248a,2025-04-12,"- ""https://www.insee.fr/fr/statistiques/fichier/2120875/naf2008_liste_n1.xls"""
back\config.yaml,3437e976fc952ec0e9ac6055afa3069e5883248a,2025-04-12,"- ""https://www.insee.fr/fr/statistiques/fichier/2120875/naf2008_liste_n2.xls"""
back\config.yaml,3437e976fc952ec0e9ac6055afa3069e5883248a,2025-04-12,"- ""https://www.insee.fr/fr/statistiques/fichier/2120875/naf2008_liste_n3.xls"""
back\config.yaml,3437e976fc952ec0e9ac6055afa3069e5883248a,2025-04-12,"- ""https://www.insee.fr/fr/statistiques/fichier/2120875/naf2008_liste_n4.xls"""
back\config.yaml,3437e976fc952ec0e9ac6055afa3069e5883248a,2025-04-12,"- ""https://www.insee.fr/fr/statistiques/fichier/2120875/naf2008_liste_n5.xls"""
back\config.yaml,3437e976fc952ec0e9ac6055afa3069e5883248a,2025-04-12,xls_urls_cat_ju: https://www.insee.fr/fr/statistiques/fichier/2028129/cj_septembre_2022.xls
back\config.yaml,3437e976fc952ec0e9ac6055afa3069e5883248a,2025-04-12,url: https://www.data.gouv.fr/fr/datasets/r/247995fb-3b98-48fd-95a4-2607c8a1de74
back\config.yaml,d25058b964285c3c1853b7b3595449f8208ccc2b,2025-04-10,epci_url: https://www.collectivites-locales.gouv.fr/files/Accueil/DESL/2025/epcicom2025-2.xlsx
back\config.yaml,d25058b964285c3c1853b7b3595449f8208ccc2b,2025-04-10,geolocator_api_url: https://api-adresse.data.gouv.fr/search/csv/
back\config.yaml,d25058b964285c3c1853b7b3595449f8208ccc2b,2025-04-10,url: .back/data/cpv_labels/cpv_2008.xls # https://www.economie.gouv.fr/files/files/directions_services/daj/marches_publics/oeap/recensement/cpv_2008_fr.xls
back\config.yaml,d25058b964285c3c1853b7b3595449f8208ccc2b,2025-04-10,"url: ""https://schema.data.gouv.fr/schemas/scdl/subventions/2.1.0/schema.json"""
back\config.yaml,d25058b964285c3c1853b7b3595449f8208ccc2b,2025-04-10,"schema: ""https://schema.data.gouv.fr/schemas/139bercy/format-commande-publique/1.5.0/marches.json"""
back\config.yaml,d25058b964285c3c1853b7b3595449f8208ccc2b,2025-04-10,url: https://files.data.gouv.fr/insee-sirene/StockUniteLegale_utf8.zip
back\config.yaml,d25058b964285c3c1853b7b3595449f8208ccc2b,2025-04-10,url: https://www.data.gouv.fr/fr/datasets/r/247995fb-3b98-48fd-95a4-2607c8a1de74
back\config.yaml,070883639778833ec89401b1f077c75190073017,2025-04-07,epci_url: https://www.collectivites-locales.gouv.fr/files/Accueil/DESL/2025/epcicom2025-2.xlsx
back\config.yaml,070883639778833ec89401b1f077c75190073017,2025-04-07,geolocator_api_url: https://api-adresse.data.gouv.fr/search/csv/
back\config.yaml,070883639778833ec89401b1f077c75190073017,2025-04-07,url: https://www.data.gouv.fr/fr/datasets/r/170ec28c-cd4a-4ce4-bac5-f1d8243cd7bb
back\config.yaml,070883639778833ec89401b1f077c75190073017,2025-04-07,url: https://www.data.gouv.fr/fr/datasets/r/170ec28c-cd4a-4ce4-bac5-f1d8243cd7bb
back\config.yaml,070883639778833ec89401b1f077c75190073017,2025-04-07,url: .back/data/cpv_labels/cpv_2008.xls # https://www.economie.gouv.fr/files/files/directions_services/daj/marches_publics/oeap/recensement/cpv_2008_fr.xls
back\config.yaml,070883639778833ec89401b1f077c75190073017,2025-04-07,"url: ""https://schema.data.gouv.fr/schemas/scdl/subventions/2.1.0/schema.json"""
back\config.yaml,070883639778833ec89401b1f077c75190073017,2025-04-07,"schema: ""https://schema.data.gouv.fr/schemas/139bercy/format-commande-publique/1.5.0/marches.json"""
back\config.yaml,070883639778833ec89401b1f077c75190073017,2025-04-07,url: https://files.data.gouv.fr/insee-sirene/StockUniteLegale_utf8.zip
back\config.yaml,070883639778833ec89401b1f077c75190073017,2025-04-07,url: https://www.data.gouv.fr/fr/datasets/r/247995fb-3b98-48fd-95a4-2607c8a1de74
back\config.yaml,8ae3987bb30ea2948fc91834d02b8667194464d8,2025-04-04,epci_url: https://www.collectivites-locales.gouv.fr/files/Accueil/DESL/2025/epcicom2025-2.xlsx
back\config.yaml,8ae3987bb30ea2948fc91834d02b8667194464d8,2025-04-04,geolocator_api_url: https://api-adresse.data.gouv.fr/search/csv/
back\config.yaml,8ae3987bb30ea2948fc91834d02b8667194464d8,2025-04-04,url: https://www.data.gouv.fr/fr/datasets/r/170ec28c-cd4a-4ce4-bac5-f1d8243cd7bb
back\config.yaml,8ae3987bb30ea2948fc91834d02b8667194464d8,2025-04-04,url: https://www.data.gouv.fr/fr/datasets/r/170ec28c-cd4a-4ce4-bac5-f1d8243cd7bb
back\config.yaml,8ae3987bb30ea2948fc91834d02b8667194464d8,2025-04-04,"url: ""https://schema.data.gouv.fr/schemas/scdl/subventions/2.1.0/schema.json"""
back\config.yaml,8ae3987bb30ea2948fc91834d02b8667194464d8,2025-04-04,"schema: ""https://schema.data.gouv.fr/schemas/139bercy/format-commande-publique/1.5.0/marches.json"""
back\config.yaml,8ae3987bb30ea2948fc91834d02b8667194464d8,2025-04-04,url: https://files.data.gouv.fr/insee-sirene/StockUniteLegale_utf8.zip
back\config.yaml,8ae3987bb30ea2948fc91834d02b8667194464d8,2025-04-04,url: https://www.data.gouv.fr/fr/datasets/r/247995fb-3b98-48fd-95a4-2607c8a1de74
back\config.yaml,75b0baeedc5023c504697f24c01ea528268fa366,2025-04-01,epci_url: https://www.collectivites-locales.gouv.fr/files/Accueil/DESL/2025/epcicom2025-2.xlsx
back\config.yaml,75b0baeedc5023c504697f24c01ea528268fa366,2025-04-01,geolocator_api_url: https://api-adresse.data.gouv.fr/search/csv/
back\config.yaml,75b0baeedc5023c504697f24c01ea528268fa366,2025-04-01,url: https://www.data.gouv.fr/fr/datasets/r/170ec28c-cd4a-4ce4-bac5-f1d8243cd7bb
back\config.yaml,75b0baeedc5023c504697f24c01ea528268fa366,2025-04-01,url: https://www.data.gouv.fr/fr/datasets/r/f868cca6-8da1-4369-a78d-47463f19a9a3
